#	Fix	print				
33700	5485.866012	6.79E+11	0.0102884	1.060311528	1.110311528	1.110311528
33800	5486.043573	6.82E+11	0.0103211	1.064804616	1.114804616	1.114804616
33900	5486.226021	6.84E+11	0.0103547	1.068796124	1.118796124	1.118796124
34000	5486.428017	6.87E+11	0.0103919	1.072376082	1.122376082	1.122376082
34100	5486.613723	6.89E+11	0.0104261	1.075414626	1.125414626	1.125414626
34200	5486.791284	6.90E+11	0.0104588	1.078085122	1.128085122	1.128085122
34300	5486.791284	6.92E+11	0.0104588	1.080520844	1.130520844	1.130520844
34400	5486.985135	6.94E+11	0.0104945	1.083049046	1.133049046	1.133049046
34500	5487.193647	6.95E+11	0.0105329	1.085831619	1.135831619	1.135831619
34600	5487.379353	6.97E+11	0.0105671	1.088893905	1.138893905	1.138893905
34700	5487.565059	6.99E+11	0.0106013	1.092187286	1.142187286	1.142187286
34800	5487.737733	7.02E+11	0.0106331	1.095654184	1.145654184	1.145654184
34900	5487.912036	7.04E+11	0.0106652	1.099196765	1.149196765	1.149196765
35000	5487.912036	7.06E+11	0.0106652	1.102883001	1.152883001	1.152883001
35100	5488.114032	7.08E+11	0.0107024	1.105633268	1.155633268	1.155633268
35200	5488.32906	7.09E+11	0.010742	1.106786695	1.156786695	1.156786695
